name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,label
Boise,8/1/21,27.2,20.6,23.3,28.2,20.6,23.5,18.9,77.7,11.74,100,41.67,rain,0,0,,16.4,114.9,1018,62.7,15.2,137.9,11.9,8,,2021-08-01T06:34:26,2021-08-01T21:07:05,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO",1
Boise,8/2/21,33.4,20.6,26.6,32.1,20.6,26.3,16.4,58.7,0,0,0,,0,0,37.1,27.6,158.1,1018.3,2.3,14.9,301.7,26,9,,2021-08-02T06:35:30,2021-08-02T21:05:52,0.84,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO",0
Boise,8/3/21,35,20.6,27.7,33.3,20.6,27.1,12.8,43.1,0.02,100,4.17,rain,0,0,60.8,25.8,124,1016.6,2.5,15.5,270.7,23.4,9,,2021-08-03T06:36:35,2021-08-03T21:04:36,0.89,Rain,Clear conditions throughout the day with early morning rain.,rain,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO",1
Boise,8/4/21,39.9,19.9,29.7,37.3,19.9,28.6,8.9,30.8,0,0,0,,0,0,46.4,22.1,148.1,1012,2.2,16,280.2,24.1,9,,2021-08-04T06:37:40,2021-08-04T21:03:19,0.93,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO",0
Boise,8/5/21,35.6,22.8,29.4,33.4,22.8,28.3,9,29.3,0,0,0,,0,0,48,28.9,222.5,1007,3.6,16,233.8,20.3,9,,2021-08-05T06:38:46,2021-08-05T21:02:01,0.96,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO",0
Boise,8/6/21,27.2,20,23.4,26.6,20,23.3,9.3,41.7,0,0,0,,0,0,48.1,27.4,274.9,1011.8,9.6,16,214.8,18.6,7,,2021-08-06T06:39:52,2021-08-06T21:00:41,0.98,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO",0
Boise,8/7/21,34.3,17.1,25.6,32,17.1,24.7,8.5,38.8,0,0,0,,0,0,,17.9,136.8,1011.5,0,16,309.6,26.8,9,,2021-08-07T06:40:57,2021-08-07T20:59:20,1,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO",0
Boise,8/8/21,29.4,18.3,24.9,27.9,18.3,24.6,6.8,33.3,0,0,0,,0,0,51.6,38.6,269.3,1007.4,1.2,16,262.1,22.5,9,,2021-08-08T06:42:04,2021-08-08T20:57:57,1,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO",0
Boise,8/9/21,27.9,11.7,20.3,26.6,11.7,20.1,2.2,32.6,0,0,0,,0,0,31.7,27.7,279,1015.4,0,16,316.4,27.4,9,,2021-08-09T06:43:10,2021-08-09T20:56:34,0,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO",0
Boise,8/10/21,33.8,14.2,24.1,31.3,14.2,23.2,2,28.2,0,0,0,,0,0,,18.3,217.3,1015.2,0,16,301.1,26.1,9,,2021-08-10T06:44:16,2021-08-10T20:55:08,0.02,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,TS587,LLAI1,72681394195,72681024131,KMUO",0
Boise,8/11/21,36.1,17.2,26.9,34.3,17.2,26.1,7.5,31.1,0,0,0,,0,0,37.1,27.7,263.4,1013.3,0,16,288.3,25,9,,2021-08-11T06:45:23,2021-08-11T20:53:42,0.05,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO",0
Boise,8/12/21,37.8,20,28.8,35.4,20,27.9,10,34.1,0,0,0,,0,0,33.5,24.1,244.5,1012,0,15.9,296,25.6,9,,2021-08-12T06:46:30,2021-08-12T20:52:14,0.09,Clear,Clear conditions throughout the day.,clear-day,"KBOI,72681524106,KEUL,BOII,TS587,72681394195,72681024131,KMUO",0
Boise,8/13/21,36.7,19.4,28.1,34.2,19.4,27,7.9,30.8,0,0,0,,0,0,,18.2,221.4,1013.7,3.3,9,269.4,23.1,8,,2021-08-13T06:47:37,2021-08-13T20:50:46,0.13,Clear,Clear conditions throughout the day.,clear-day,"KBOI,72681524106,BOII,KEUL,TS587,LLAI1,72681394195,72681024131,KMUO",0
Boise,8/14/21,35.6,19.9,27.4,33.2,19.9,26.4,6.5,28.2,0,0,0,,0,0,42.5,22.1,250.5,1015.7,10,5.7,233.2,20.2,8,,2021-08-14T06:48:44,2021-08-14T20:49:16,0.19,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO",0
Boise,8/15/21,36.2,19.3,27.8,33.9,19.3,26.9,6.2,26.4,0,0,0,,0,0,,18.2,227.4,1014.4,3.3,7,234.4,20.4,7,,2021-08-15T06:49:51,2021-08-15T20:47:44,0.24,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO",0
Boise,8/16/21,36.1,21,28.6,33.6,21,27.5,5.6,24.4,0,0,0,,0,0,,18.1,201,1006.7,0.2,9.5,243.7,20.9,8,,2021-08-16T06:50:58,2021-08-16T20:46:12,0.3,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO",0
Boise,8/17/21,27.2,18.3,23.3,26.6,18.3,23.2,6.1,34,0,0,0,,0,0,50.8,33.2,263.3,1003.2,0.2,13.5,218.3,18.8,9,,2021-08-17T06:52:05,2021-08-17T20:44:39,0.35,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO",0
Boise,8/18/21,24.3,11.7,18.1,24.3,11.7,18.1,4.4,42.4,0,0,0,,0,0,47.9,30.8,296,1011.2,0.1,15,278.9,24.1,9,,2021-08-18T06:53:12,2021-08-18T20:43:05,0.4,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO",0
Boise,8/19/21,26.2,11.7,18.8,26.2,11.7,18.8,6.1,47.2,0,0,0,,0,0,50.1,31.5,304.2,1012.1,1.2,15.8,254,22,8,,2021-08-19T06:54:19,2021-08-19T20:41:30,0.44,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO",0
Boise,8/20/21,29.3,13.8,21.7,27.6,13.8,21.3,4.6,36.8,0,0,0,,0,0,38.9,27.5,127,1010.2,2.4,16,277.7,23.9,9,,2021-08-20T06:55:26,2021-08-20T20:39:53,0.48,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO",0
Boise,8/21/21,25,15.6,20.6,25,15.6,20.6,8.2,47.9,0.41,100,12.5,rain,0,0,48.2,36.5,262,1004,31.2,15.6,171.1,14.7,6,,2021-08-21T06:56:34,2021-08-21T20:38:16,0.49,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO",1
Boise,8/22/21,28.8,11.1,19.8,27.2,11.1,19.5,4.9,45.3,0.78,100,4.17,rain,0,0,,23.7,118.8,1008.7,3.2,16,284.6,24.6,9,,2021-08-22T06:57:41,2021-08-22T20:36:38,0.5,Rain,Clear conditions throughout the day with early morning rain.,rain,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO",1
Boise,8/23/21,27.2,13.8,20.8,26.2,13.8,20.7,0.4,28.2,0,0,0,,0,0,31.7,22.2,221.3,1007.7,0.1,15.5,252.6,21.9,8,,2021-08-23T06:58:48,2021-08-23T20:34:59,0.51,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO",0
Boise,8/24/21,27.8,10.6,18.5,26.6,10.6,18.3,1.2,33.7,0,0,0,,0,0,,13,271.6,1012.2,0.1,16,260.9,22.4,8,,2021-08-24T06:59:55,2021-08-24T20:33:20,0.53,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,TS587,72681394195,72681024131,KMUO",0
Boise,8/25/21,29.4,13.7,21.2,27.6,13.7,20.8,0.9,28.4,0,0,0,,0,0,,18.2,133.8,1012,1.3,13.2,213.3,18.5,7,,2021-08-25T07:01:03,2021-08-25T20:31:39,0.55,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO",0
Boise,8/26/21,28.4,15.6,21.5,27,15.6,21.2,1.8,28.4,0,0,0,,0,0,29.5,28.4,275.2,1013.1,0.2,13.8,250.4,21.7,9,,2021-08-26T07:02:10,2021-08-26T20:29:58,0.59,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO",0
Boise,8/27/21,26.2,12.9,19.9,26.2,12.9,19.9,5,40.4,0,0,0,,0,0,46.4,29.3,275.8,1012.9,0,15.6,260.9,22.5,9,,2021-08-27T07:03:17,2021-08-27T20:28:16,0.63,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO",0
Boise,8/28/21,28.4,11.2,19.8,26.9,11.2,19.5,2.2,36.3,0,0,0,,0,0,,14.6,276.1,1015.3,0,16,286.8,24.8,9,,2021-08-28T07:04:24,2021-08-28T20:26:34,0.67,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO",0
Boise,8/29/21,32.2,13.7,22.8,29.9,13.7,22.1,0,24.5,0,0,0,,0,0,,16.3,132.5,1011.8,0,16,266.9,22.8,9,,2021-08-29T07:05:31,2021-08-29T20:24:50,0.72,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO",0
Boise,8/30/21,31.7,16.6,23.9,29.5,16.6,23.4,0.9,23,0,0,0,,0,0,27.7,17.9,156.8,1006,0.1,13.3,221.1,19,7,,2021-08-30T07:06:38,2021-08-30T20:23:06,0.76,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO",0
Boise,8/31/21,27.2,13.3,20.2,26.2,13.3,20.1,0.3,29.5,0,0,0,,0,0,37.1,23.9,275.2,1006.3,1.2,14.5,247.7,21.3,8,,2021-08-31T07:07:45,2021-08-31T20:21:22,0.81,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO",0
Boise,9/1/21,26.2,9.4,17.7,26.2,9.4,17.7,-0.9,32.2,0,0,0,,0,0,31.7,22.1,282.2,1009,0,16,266.2,22.8,8,,2021-09-01T07:08:52,2021-09-01T20:19:37,0.86,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO",0
Boise,9/2/21,26.2,9.4,17.3,26.2,9.4,17.3,-0.2,34.4,0,0,0,,0,0,37.1,29.1,287,1012.2,0.1,16,236,20.6,8,,2021-09-02T07:09:59,2021-09-02T20:17:51,0.9,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO",0
Boise,9/3/21,27.2,8.3,18,26.2,8.3,17.8,-2,30.1,0,0,0,,0,0,27.7,16.4,273.6,1016.2,0,16,276.8,24,9,,2021-09-03T07:11:06,2021-09-03T20:16:05,0.94,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO",0
Boise,9/4/21,31.7,11,21,29.5,11,20.5,-5.1,18.7,0,0,0,,0,0,,16.3,144.6,1015.5,0,16,258.9,22.4,8,,2021-09-04T07:12:13,2021-09-04T20:14:19,0.97,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,72681394195,72681024131,KMUO",0
Boise,9/5/21,33.8,13.2,23.3,31.3,13.2,22.7,-3.5,18.8,0,0,0,,0,0,,14.6,123,1014.2,0,13.4,238.7,20.6,8,,2021-09-05T07:13:20,2021-09-05T20:12:32,0.99,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO",0
Boise,9/6/21,32.8,14.2,23.4,30.5,14.2,22.8,-1.2,20.5,0,0,0,,0,0,,18.4,191.8,1015,0,10.2,220.2,18.9,8,,2021-09-06T07:14:27,2021-09-06T20:10:44,1,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO",0
Boise,9/7/21,33.8,16,24.5,31.4,16,23.8,1.5,23.3,0,0,0,,0,0,,16.2,167.4,1015.9,0,8.5,220.3,18.9,8,,2021-09-07T07:15:34,2021-09-07T20:08:56,0,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO",0
Boise,9/8/21,33.8,17.1,25.1,31.3,17.1,24.4,2.5,24.4,0,0,0,,0,0,,21.9,196.7,1012.8,0,11.4,217.5,18.7,7,,2021-09-08T07:16:41,2021-09-08T20:07:08,0.01,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,TS587,LLAI1,72681394195,72681024131,KMUO",0
Boise,9/9/21,36.1,18.7,26.1,33.5,18.7,25.3,5.5,28.4,0,0,0,,0,0,,20.3,210.3,1010.8,0.1,8.1,173.8,14.9,6,,2021-09-09T07:17:48,2021-09-09T20:05:20,0.04,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,TS587,LLAI1,72681394195,72681024131,KMUO",0
Boise,9/10/21,25.7,16.1,21.4,25.7,16.1,21.4,10.1,52,2.55,100,20.83,rain,0,0,63,24.2,195.8,1012.1,39.1,11.9,39.7,3.5,2,,2021-09-10T07:18:55,2021-09-10T20:03:31,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KBOI,KEUL,72681524106,BOII,TS587,LLAI1,72681394195,72681024131,KMUO",1
Boise,9/11/21,25.7,11.6,17.6,25.7,11.6,17.6,10.6,70,0.01,100,4.17,rain,0,0,,20.3,272.4,1019.3,30.5,10.6,220.8,19,8,,2021-09-11T07:20:02,2021-09-11T20:01:42,0.12,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"KBOI,KEUL,72681524106,BOII,TT289,LLAI1,72681394195,72681024131,KMUO",1
Boise,9/12/21,28.3,12.7,19.6,27,12.7,19.4,5.8,43.5,0,0,0,,0,0,,22.2,169.6,1015.6,0,15.7,237.8,20.5,8,,2021-09-12T07:21:09,2021-09-12T19:59:52,0.17,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO",0
Boise,9/13/21,26.7,11.7,19.3,26.2,11.7,19.2,5.3,44.2,0,0,0,,0,0,42.4,22.2,285.3,1014.6,0,15.1,241,20.7,8,,2021-09-13T07:22:16,2021-09-13T19:58:03,0.23,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,LLAI1,72681394195,72681024131,KMUO",0
Boise,9/14/21,27.2,9.9,18.1,26.2,8.2,17.8,-1.5,31.7,0,0,0,,0,0,,27.6,234,1015.9,0,16,244.7,21.1,9,,2021-09-14T07:23:23,2021-09-14T19:56:13,0.28,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,LLAI1,72681394195,72681024131,KMUO",0
Boise,9/15/21,28.4,12.1,20,26.9,12.1,19.7,-1.9,23.9,0,0,0,,0,0,35.3,18.2,189.8,1010.8,0,16,250.2,21.5,8,,2021-09-15T07:24:30,2021-09-15T19:54:23,0.34,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO",0
Boise,9/16/21,21.2,10,16.1,21.2,10,16.1,-2.4,30.5,0,0,0,,0,0,50,27.5,284.9,1013.1,1.2,16,241.9,20.8,9,,2021-09-16T07:25:38,2021-09-16T19:52:34,0.39,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,LLAI1,72681394195,72681024131,KMUO",0
Boise,9/17/21,30.6,8.2,18.3,28.6,4.9,17.1,-6.1,20.9,0,0,0,,0,0,37.1,25.7,142.8,1013.5,0,16,243.2,20.9,8,,2021-09-17T07:26:45,2021-09-17T19:50:43,0.43,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,LLAI1,72681394195,72681024131,KMUO",0
Boise,9/18/21,28.4,16.6,20.9,26.9,16.6,20.6,-0.5,27,0,0,0,,0,0,67.4,38.9,182,1007.8,12.9,16,94.9,8.1,7,,2021-09-18T07:27:52,2021-09-18T19:48:53,0.47,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO",0
Boise,9/19/21,17.8,11.7,14.3,17.8,11.7,14.3,6.1,60.2,1.99,100,37.5,rain,0,0,51.8,27.7,206.8,1014.4,76,15.8,143.3,12.3,8,,2021-09-19T07:29:00,2021-09-19T19:47:03,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO",1
Boise,9/20/21,18.9,5,12.5,18.9,2.9,12,2.6,54.8,0,0,0,,0,0,33.5,20.4,238,1026.1,1.2,16,277.6,23.9,8,,2021-09-20T07:30:08,2021-09-20T19:45:13,0.5,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,LLAI1,72681394195,72681024131,KMUO",0
Boise,9/21/21,24.3,8.3,15.7,24.3,5,15,-0.6,37.1,0,0,0,,0,0,40.7,24,140.5,1027.3,0,16,245.9,21.2,8,,2021-09-21T07:31:15,2021-09-21T19:43:23,0.5,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO",0
Boise,9/22/21,27.2,12.1,19.2,26.2,12.1,19.1,0,28.5,0,0,0,,0,0,47.9,23.6,193.7,1018.9,14.6,15.4,188.2,16.2,8,,2021-09-22T07:32:23,2021-09-22T19:41:33,0.52,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",0
Boise,9/23/21,25,11.1,17.6,25,11.1,17.6,4.6,44.9,0,0,0,,0,0,42.3,25.8,297.3,1019.8,3.8,15.2,226,19.5,8,,2021-09-23T07:33:31,2021-09-23T19:39:43,0.53,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,LLAI1,72681394195,72681024131,KMUO",0
Boise,9/24/21,28.3,11.6,19,26.9,11.6,18.8,3.2,38,0,0,0,,0,0,,20.2,171.6,1018.7,0,16,230.5,20,8,,2021-09-24T07:34:39,2021-09-24T19:37:53,0.56,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO",0
Boise,9/25/21,30,12.1,21,28.1,12.1,20.6,2.2,31.4,0,0,0,,0,0,,18.1,176.8,1012.6,0,16,225.7,19.4,8,,2021-09-25T07:35:48,2021-09-25T19:36:04,0.6,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO",0
Boise,9/26/21,29.4,14.8,22.2,27.6,14.8,21.7,-0.7,23.5,0,0,0,,0,0,,17.9,124.1,1009.6,0,16,220.4,19.1,8,,2021-09-26T07:36:56,2021-09-26T19:34:14,0.64,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO",0
Boise,9/27/21,29.4,12.1,21.1,27.7,12.1,20.8,-4.9,19.9,0,0,0,,0,0,31.6,22.1,125,1008.3,0,16,198.9,17.1,8,,2021-09-27T07:38:05,2021-09-27T19:32:25,0.68,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO",0
Boise,9/28/21,20.6,8.4,12.5,20.6,4.8,11.9,4.1,60.4,4.03,100,29.17,rain,0,0,64.3,34.3,299,1014.3,50.1,15.5,155.4,13.4,7,,2021-09-28T07:39:14,2021-09-28T19:30:36,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO",1
Boise,9/29/21,18.3,3.8,10.7,18.3,1.1,10.1,0.8,55.3,0,0,0,,0,0,27.7,22.3,227.6,1021.4,0,16,224.1,19.5,8,,2021-09-29T07:40:23,2021-09-29T19:28:47,0.77,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,LLAI1,72681394195,72681024131,KMUO",0
Boise,9/30/21,21.7,6,13.2,21.7,3.1,12.3,-1.2,41.3,0,0,0,,0,0,,22,149,1023.5,0,15.9,230.1,19.9,8,,2021-09-30T07:41:32,2021-09-30T19:26:58,0.82,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO",0
Boise,10/1/21,21.7,7.1,13.8,21.7,4.2,13.4,-0.9,38.4,0,0,0,,0,0,,16.3,173.8,1020.9,0.1,15.8,194.5,16.9,8,,2021-10-01T07:42:42,2021-10-01T19:25:10,0.87,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO",0
Boise,10/2/21,25,9.2,15.9,25,6.8,15.4,-0.1,35.9,0,0,0,,0,0,,17.9,119.3,1021,0,16,215.2,18.4,8,,2021-10-02T07:43:51,2021-10-02T19:23:23,0.91,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO",0
Boise,10/3/21,28.3,8.2,17.8,26.9,7.2,17.6,-1.9,28.8,0,0,0,,0,0,,14.6,128.1,1017.9,0,16,212.7,18.3,8,,2021-10-03T07:45:01,2021-10-03T19:21:35,0.95,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,LLAI1,72681394195,72681024131,KMUO",0
Boise,10/4/21,30.6,9.3,19.5,28.7,8.3,19.1,-2.7,25.4,0,0,0,,0,0,,23.7,141.1,1013.2,0,16,210.3,18.1,8,,2021-10-04T07:46:12,2021-10-04T19:19:48,0.98,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,LLAI1,72681394195,72681024131,KMUO",0
Boise,10/5/21,27.8,13.2,19.4,26.5,13.2,19.2,-4.4,20.6,0,0,0,,0,0,31.7,22.1,165,1010.3,0.2,16,157.3,13.7,6,,2021-10-05T07:47:22,2021-10-05T19:18:02,1,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,LLAI1,72681394195,72681024131,KMUO",0
Boise,10/6/21,21.1,12.9,16.8,21.1,12.9,16.8,1.2,35.8,0,0,0,,0,0,42.5,33.1,249.1,1011.9,16.3,15.9,180.7,15.6,7,,2021-10-06T07:48:33,2021-10-06T19:16:16,0,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,LLAI1,72681394195,72681024131,KMUO",0
Boise,10/7/21,21.1,8.9,13.8,21.1,7.4,13.7,4,53.3,0,0,0,,0,0,33.5,23.6,162.5,1015.2,40.9,16,143.6,12.4,6,,2021-10-07T07:49:44,2021-10-07T19:14:30,0.01,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,TT289,LLAI1,72681394195,72681024131,KMUO",0
Boise,10/8/21,16.1,10,13.1,16.1,10,13.1,9.2,77.8,10.27,100,33.33,rain,0,0,35.3,25.6,204.3,1011.5,84.1,13.9,35,3.2,2,,2021-10-08T07:50:55,2021-10-08T19:12:45,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",1
Boise,10/9/21,16.2,6.7,11.2,16.2,3.8,10.3,2.3,56.8,1.7,100,12.5,rain,0,0,55.4,31.4,287.2,1018.2,30.5,16,186.3,16.1,7,,2021-10-09T07:52:07,2021-10-09T19:11:01,0.06,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"KBOI,KEUL,72681524106,BOII,LLAI1,72681394195,72681024131,KMUO",1
Boise,10/10/21,17.2,6.6,11.2,17.2,3.6,10,1.9,55.5,0.71,100,12.5,rain,0,0,40.7,22.5,150.8,1017,54.6,15.8,124.6,10.9,5,,2021-10-10T07:53:19,2021-10-10T19:09:17,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KBOI,KEUL,72681524106,BOII,LLAI1,72681394195,72681024131,KMUO",1
Boise,10/11/21,13.3,3.9,8,13.3,-0.6,4.9,-2.6,50.1,0.42,100,8.33,rain,0,0,64.8,44.7,319.9,1010.7,52.9,16,151.7,13.1,7,,2021-10-11T07:54:31,2021-10-11T19:07:34,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KBOI,KEUL,72681524106,BOII,LLAI1,72681394195,72681024131,KMUO",1
Boise,10/12/21,12.8,2.8,7.2,12.8,-1.4,4.6,-6.5,38.9,0,0,0,,0,0,49.1,35.3,314.6,1013.1,0,16,199.4,17.1,7,,2021-10-12T07:55:43,2021-10-12T19:05:52,0.21,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,LLAI1,72681394195,72681024131,KMUO",0
Boise,10/13/21,7.9,1.7,4.5,7.9,-1.6,3.2,-2.6,60.2,0,0,0,,0,0,,14.4,143.4,1016.3,56.7,16,80.5,6.9,3,,2021-10-13T07:56:56,2021-10-13T19:04:10,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,LLAI1,72681394195,72681024131,KMUO",0
Boise,10/14/21,12.9,1.1,6.1,12.9,-1.2,5.3,-1.8,60.3,0,0,0,,0,0,47.9,18.1,253,1023,36.7,15.9,175.1,15.2,7,,2021-10-14T07:58:09,2021-10-14T19:02:30,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO",0
